Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2,Price_range
Oberoi Dhaba,"North Indian, Mughlai",400," Mehrauli, New Delhi",3.9,262,4.0,943,https://www.zomato.com/ncr/oberoi-dhaba-mehrauli-new-delhi,"Opposite Mehrauli Police Station, Mehrauli, New Delhi",9.11127E+11,28.52133383,77.17996962,"Plenty of Vegetarian Options, Reasonable Prices, Polite Staff, Amazing Food, Quantity, Price",Low(<600)
Swamy Dosa,South Indian,300," Sector 5, Dwarka, New Delhi",3.9,169,4.1,2617,https://www.zomato.com/ncr/swamy-dosa-sector-5-dwarka-new-delhi,"11-12, Plot 18/12, DDA Market, Sector 5, Dwarka, New Delhi",9.2E+11,28.59950701,77.05448046,"Finger Food, Continental, Mediterranean, Italian, Asian",Low(<600)
Nagpal's,"Street Food, North Indian",150," Lawrence Road, New Delhi",3.9,187,4.0,1309,https://www.zomato.com/ncr/nagpals-lawrence-road-new-delhi,"G-2, Aggarwal Modern Bazaar, Lawrence Road, New Delhi",9.19213E+11,28.68158889,77.15451915,"Gajar Halwa, Honey Chilli Potatoes, Masala Dosa, Sweets, Malai Chaap, Naan",Low(<600)
Rajshree Restaurant,"North Indian, Chinese, Fast Food",800," Krishna Nagar, New Delhi",3.9,377,4.1,5256,https://www.zomato.com/ncr/rajshree-restaurant-2-krishna-nagar-new-delhi,"9, Shiv Puri, Krishna Nagar, New Delhi",9.2E+11,28.6522513,77.27789138,"Crispy Momos, Kit Kat Shake, Chilli Potatoes, White Sauce Pasta, Pasta, Shakes",Medium(600-100)
Shaan E Awadh,"North Indian, Mughlai, Chinese",700," Mukherjee Nagar, New Delhi",3.9,128,4.1,729,https://www.zomato.com/ncr/shaan-e-awadh-mukherjee-nagar-new-delhi,"Shop 6, 7 & 8, 996, Mukharjee Nagar, New Delhi",9.17043E+11,28.71511965,77.21616335,"Shahi Paneer Platter, Dak Makhani, Deluxe Thali, Malai Kofta, Pastries, Butter Naan",Medium(600-100)
Apsara Restaurant,"Fast Food, North Indian, Desserts",450," Rohini, New Delhi",3.9,621,4.0,8865,https://www.zomato.com/ncr/apsara-restaurant-rohini-new-delhi,"B-1/115, 113, Sector 17, Rohini, New Delhi",9.11128E+11,28.7400754,77.11853866,"View, Main Course, Courteous Staff, Table, Ambiance, Great Place",Low(<600)
Cafe - Hyatt Regency,"Fast Food, Continental, North Indian",3500," Hyatt Regency, Bhikaji Cama Place, New Delhi",3.9,364,3.9,31,https://www.zomato.com/ncr/cafe-hyatt-regency-bhikaji-cama-place-new-delhi,"Hyatt Regency Delhi, Ring Road, Bhikaji Cama Place, New Delhi",9.19958E+11,28.56939767,77.18593955,"Value for Money Experience, Sophisticated, Worth the Price, View, Live Music, Courteous Staff",High(>1000)
Cascades - The Grand New Delhi,"North Indian, Continental, Asian",3200," The Grand New Delhi, Vasant Kunj, New Delhi",3.9,272,3.8,16,https://www.zomato.com/ncr/cascades-the-grand-new-delhi-vasant-kunj-new-delhi,"The Grand New Delhi, Phase 2, Nelson Mandela Road, Vasant Kunj, New Delhi",9.196E+11,28.53900727,77.15327863,"Smoked Salmon, Mezze Platter, Sunday Brunch, Buffet, Salads, Deserts",High(>1000)
Game Of Momos,"Momos, North Indian, Mughlai, Chinese, Rolls",300," Raja Garden, New Delhi",3.9,141,3.9,1508,https://www.zomato.com/ncr/game-of-momos-raja-garden-new-delhi,"H 7, Bali Nagar, Near Kheterpal Hosptial, Raja Garden, New Delhi",9.18882E+11,28.652823,77.130076,"Pocket Friendly, Tandoori, Polite Staff, Spicy, Best Place, Good Food",Low(<600)
Cafe Junk,"Cafe, Burger, Italian, Fast Food",500," Mayur Vihar Phase 2, New Delhi",3.9,105,3.5,791,https://www.zomato.com/ncr/cafe-junk-mayur-vihar-phase-2-new-delhi,"Shop G5, Pocket B, Vardhaman Shrenik Plaza, Mayur Vihar Phase 2, Delhi",9.1999E+11,28.61987089,77.30185188,"Outdoor Seating, Variety of Pizza, Good Music, Family Crowd, Good Wifi, Young Crowd",Low(<600)
Momo Nation Cafe,"Chinese, Fast Food, North Indian, Rolls, Momos, Beverages",300," Tagore Garden, New Delhi",3.9,56,3.8,136,https://www.zomato.com/ncr/momo-nation-cafe-1-tagore-garden-new-delhi,"368, Four Storey Flats, Tagore Garden Extension, New Delhi",9.1813E+11,28.6485314,77.11644217,"Special Dal Makhani, Chana Masala, Dal Fry, Panneer Butter Masala, Daal Makhni, Shahi Paneer",Low(<600)
Tera Hotel,North Indian,350," Karol Bagh, New Delhi",3.9,317,4.1,1769,https://www.zomato.com/ncr/tera-hotel-karol-bagh-new-delhi,"4, Ghaffar Market, Karol Bagh, New Delhi",9.19311E+11,28.64926992,77.19127111,"Office Crowd, Plenty of Vegetarian Options, Lip Smacking Food, Cute Little Place, Casual Seating Area, Inexpensive",Low(<600)
BonJuz,"Healthy Food, Fast Food, Beverages, Juices",600," Spark Mall, Kamla Nagar, New Delhi",3.9,8,3.9,61,https://www.zomato.com/ncr/bonjuz-kamla-nagar-new-delhi,"2nd Floor, Food Court, Spark Mall, C-Block, Kamla Nagar, New Delhi",9.19655E+11,28.680874,77.203807,"Veg Keema, Butter Chaap, Masala Chaap, Kadhai Paneer, Dal Makhni, Salad",Low(<600)
Tite Da Dhaba,North Indian,500," Rajouri Garden, New Delhi",3.9,182,4.1,1464,https://www.zomato.com/ncr/tite-da-dhaba-rajouri-garden-new-delhi,"B 595-596, Shivaji College Road, Raghubir Nagar, Rajouri Garden, New Delhi",9.19892E+11,28.653997,77.115696,"Tandoor Paneer Pizza, Double Cheese Pizza, Farmhouse Pizza, Choco Lava Cake, Margarita Pizza, Cheese Garlic Bread",Low(<600)
Pizza Inn,"Pizza, Fast Food",400," Sector 7, Dwarka, New Delhi",3.9,191,3.9,2615,https://www.zomato.com/ncr/pizza-inn-sector-7-dwarka-new-delhi,"A-119/120, Near Ramphal Chowk, Sector 7, Dwarka, New Delhi",9.199E+11,28.5872335,77.07140721,"Jalebi with Rabri, Gujiya, Samosa, Sweets, Lassi, Snacks",Low(<600)
Aggarwals,"Street Food, Fast Food, Chinese, Beverages, Desserts, Mithai",200," Central Market, Lajpat Nagar 2, New Delhi",3.9,127,4.1,1001,https://www.zomato.com/ncr/aggarwals-lajpat-nagar-2-new-delhi,"J-35B, Block J, Market Road, Central Market, Lajpat Nagar 2, New Delhi",9.19971E+11,28.56898661,77.24375322,"Pizza Waffle, Farm Fresh Pizza, Choco Lava, Paneer Pizza, Cheesecake, Burgers",Low(<600)
Singh's Vada Pav,"Street Food, Fast Food",150," Delhi University-GTB Nagar, New Delhi",3.9,134,4.0,1699,https://www.zomato.com/ncr/singhs-vada-pav-delhi-university-gtb-nagar-new-delhi,"D-47, Old Gupta Colony, Near Shani Mandir, Delhi University-GTB Nagar, New Delhi",9.1856E+11,28.69495661,77.2039479,"Fried Momo, Kit Kat Shake, Peri Peri Fries, Chai, Chicken Burger, Oreo Shake",Low(<600)
Chai Garam,"Beverages, Fast Food, Tea",300," Malviya Nagar, New Delhi",3.9,164,3.9,422,https://www.zomato.com/ncr/chai-garam-malviya-nagar-new-delhi,"B-2, Local Shopping Complex, STC/MMTC Market, Near Sri Aurobindo College, Malviya Nagar, New Delhi",9.11141E+11,28.53283829,77.20369376,"Bacon, Dumplings, Cocktail, Chocolate Cake, Chicken Pizza, Dimsums",Low(<600)
What A Comic Show,"Continental, Italian, Chinese, Pizza, Beverages",1200," Greater Kailash 2 (GK2), New Delhi",3.9,518,4.1,139,https://www.zomato.com/ncr/what-a-comic-show-greater-kailash-gk-2-new-delhi,"M-1, 1st Floor, M Block Market, Greater Kailash 2 (GK 2), New Delhi",9.18448E+11,28.53455966,77.24368785,"Afghani Soya Chaap, Malai Kofta, Sweets, Paneer Lababdar, Mocktails, Starters",High(>1000)
Bite Bikaner,"North Indian, Chinese, Kebab",600," Janakpuri, New Delhi",3.9,340,4.2,1083,https://www.zomato.com/ncr/bite-bikaner-janakpuri-new-delhi,"C-1/1, First Floor, Near Mata Channan Devi Hospital, Janakpuri, New Delhi",9.19891E+11,28.6178828,77.07816202,"Ambiance, Presentation, Music, Staff, Good Food, Menu",Low(<600)
Haryana Sweets & Restaurant,"North Indian, South Indian, Chinese, Mithai",400," Pandav Nagar, New Delhi",3.9,216,4.0,6885,https://www.zomato.com/ncr/haryana-sweets-restaurant-pandav-nagar-new-delhi,"D 132, South Ganesh Nagar, Opposite Mother Dairy, Pandav Nagar, New Delhi",9.1981E+11,28.62225066,77.28501029,"Good Value, Perfect Presentation, Customizable Food, Elaborate Menu, Fresh Food, Worth the Money",Low(<600)
Not Just Pizzas,"Pizza, Fast Food",600," Sector 7, Dwarka, New Delhi",3.9,447,4.1,8594,https://www.zomato.com/ncr/not-just-pizzas-sector-7-dwarka,"C-713, Lower Ground Floor, Palam Extension, Opposite Shiksha Bharti School, Sector 7, Dwarka, New Delhi",9.18376E+11,28.5852492,77.06753913,"Pastries, Cookies, Cakes, Sandwiches, Breads, Snacks",Low(<600)
Zayka Delhi-6,"North Indian, Mughlai, Rolls, Biryani",550," Subhash Nagar, New Delhi",3.9,213,3.8,5192,https://www.zomato.com/ncr/zayka-delhi-6-subhash-nagar-new-delhi,"Shop 3, Near Ajanta Cinema, Subhash Nagar Bike Market, Ajay Enclave, Subhash Nagar, New Delhi",9.199E+11,28.63888343,77.10768811,"Yellow Dal Tadka, Loaded Pizzas, Shahi Paneer, Dal Makhani",Low(<600)
Vaishnav Chat & Caterers,"Street Food, North Indian",400," Pitampura, New Delhi",3.9,158,3.9,32,https://www.zomato.com/ncr/vaishnav-chat-caterers-pitampura-new-delhi,"2 & 3, Rohit Kunj Market, Pitampura, New Delhi",9.19818E+11,28.69177498,77.14031216,"Phirni, Mutton Seekh, Fish Tikka, Afghani Chicken, Kebabs, Dal",Low(<600)
Chic Fish,"North Indian, Chinese, Mughlai",850," Malviya Nagar, New Delhi",3.9,539,4.1,3316,https://www.zomato.com/ncr/chic-fish-malviya-nagar-new-delhi,"32, Corner Market, Maharishi Dayanand Marg, Malviya Nagar, New Delhi",9.1991E+11,28.53844971,77.21445143,"Beef Chilli, Tingmo, Pork, Chilli Garlic Noodles, Chilli Potato, Momos",Medium(600-100)
Himalayan Restaurant,"Tibetan, Chinese, Thai",800," Majnu ka Tila, New Delhi",3.9,330,4.2,122,https://www.zomato.com/ncr/himalayan-restaurant-majnu-ka-tila-new-delhi,"House 26, New Tibetan Camp, Majnu ka Tila, New Delhi",9.19654E+11,28.70318903,77.22879186,"Rabri Parantha, Jodhpuri Parantha, Paneer Makhmali, Parathas, Butter Chicken, Dal Makhani",Medium(600-100)
Mini Mughal,"North Indian, Mughlai",1200," Greater Kailash 2 (GK2), New Delhi",3.9,344,4.1,161,https://www.zomato.com/ncr/mini-mughal-greater-kailash-gk-2-new-delhi,"M-71, 1st Floor, M-Block Market, Greater Kailash (GK) 2, New Delhi",9.11141E+11,28.53292401,77.24365834,"Panneer Butter Masala, Kebabs, Tandoori Chicken, Rolls, Butter Chicken",High(>1000)
The Tandoor,"North Indian, Mughlai",700," Green Park, New Delhi",3.9,186,4.1,919,https://www.zomato.com/ncr/the-tandoor-green-park-new-delhi,"G 15, D 1, Aashirwaad Complex, Green Park, New Delhi",9.19818E+11,28.55702641,77.20506705,"Inexpensive, Comfort Food, Good Crowd, Polite Staff, Flavour, Price",Medium(600-100)
The Chef Restaurant,"Chinese, Momos, Naga, Tibetan",500," Safdarjung, New Delhi",3.9,180,4.3,1881,https://www.zomato.com/ncr/the-chef-restaurant-safdarjung-new-delhi,"66B, Garawd, Humayunpur, Safdarjung, New Delhi",9.19899E+11,28.56191596,77.19383128,"Order Online, Low Price, Polite Staff, Food Quality, Experience, Service",Low(<600)
Doner And Gyros,"Fast Food, Wraps, Kebab, Lebanese, Salad, Mexican, Beverages",400," Worldmark 1, Aerocity, New Delhi",3.9,212,3.8,119,https://www.zomato.com/ncr/doner-and-gyros-aerocity-new-delhi,"13, Lower Ground, Worldmark 1, Aerocity, New Delhi",9.11146E+11,28.550337,77.122113,"Value for Money, Packing, Great Place, Worth the Money, Delicious Food, Good Quality",Low(<600)
Pizza On Wheels,Pizza,300," Sector 6, Dwarka, New Delhi",3.9,97,3.7,0,https://www.zomato.com/ncr/pizza-on-wheels-sector-6-dwarka-new-delhi,"Behind Canara Bank, Sector 6 Market, Sector 6, Dwarka",9.199E+11,28.59146927,77.05887292,"Andhra Chicken, Authentic Hyderabadi Biryani, Chicken 65, Spicy Food",Low(<600)
New Angaar Hyderabadi Cuisine,"Hyderabadi, Chinese, Iranian",750," Karol Bagh, New Delhi",3.9,343,3.9,1984,https://www.zomato.com/ncr/new-angaar-hyderabadi-cuisine-karol-bagh-new-delhi,"11747/4, Sant Nagar, Karol Bagh, New Delhi",9.19812E+11,28.64848315,77.18415555,"Dahi Bhalla Papdi, Rajma Rice, Kulfi, Thali, Chaap, Dal Makhani",Medium(600-100)
Miam,"Bakery, Desserts",800," Lado Sarai, New Delhi",3.9,128,3.9,78,https://www.zomato.com/ncr/miam-lado-sarai-new-delhi,"F-321A, Old MB Road, Lado Sarai, New Delhi",9.19871E+11,28.52388404,77.19385374,"Cold Coffee Shake, Peri Fries, Cheese Sandwich, Spring Roll, Burger, Drinks",Medium(600-100)
Above & Beyond,"North Indian, Chinese, Mughlai, Continental, Beverages, Kebab",1200," Kirti Nagar, New Delhi",3.9,290,3.7,236,https://www.zomato.com/ncr/above-beyond-kirti-nagar-new-delhi,"A 25A, Tagore Market, Kirti Nagar, New Delhi",9.196E+11,28.65477362,77.13767923,"Butterscotch Pastry, Truffle Pastry, Chocolate Truffle Cake, Pastries, Waffle, Cakes",High(>1000)
Six Degree Cakes And Coffees,"Bakery, Fast Food, Desserts, Beverages",500," Safdarjung, New Delhi",3.9,202,4.1,3374,https://www.zomato.com/ncr/six-degree-cakes-and-coffees-safdarjung-new-delhi,"B6, Shop 3, Shopping Center, Safdarjung Enclave, Safdarjung, New Delhi",9.19954E+11,28.55927891,77.19672505,"Butterscotch Pastry, Truffle Pastry, Chocolate Truffle Cake, Pastries, Waffle, Cakes",Low(<600)
Polka,"Bakery, Fast Food, Chinese, Beverages",400," Uttam Nagar, New Delhi",3.9,284,4.0,3584,https://www.zomato.com/ncr/polka-uttam-nagar-new-delhi,"F-160, Arya Samaj Road, Uttam Nagar, New Delhi",9.19583E+11,28.62100339,77.06034444,"Paneer Chowmein, Blueberry Pastry, Fried Momo, Pastries, Snacks, Momos",Low(<600)
Flaming Wok,"Chinese, Thai, Seafood",1000," Chittaranjan Park, New Delhi",3.9,423,4.1,2081,https://www.zomato.com/ncr/flaming-wok-chittaranjan-park-new-delhi,"K-1/46, Chittaranjan Park, New Delhi",9.11126E+11,28.53984228,77.25187059,"Crispy Lamb, Soups, Buffet, Prawns, Dimsums, Hakka Noodles",Medium(600-100)
Waffle Street,"Desserts, Beverages, Fast Food",400," Janakpuri, New Delhi",3.9,249,4.3,2389,https://www.zomato.com/ncr/waffle-street-1-janakpuri-new-delhi,"C-4B, 294-A, Ground Floor, Lal Sain Mandir Marg, Janakpuri, New Delhi",9.11149E+11,28.6192858,77.09176283,"Ferrero Rocher Waffle, Kitkat Waffle, Brownie Waffle, Death by Chocolate, Red Velvet, Dessert",Low(<600)
Moustache Coffee,"Cafe, Continental, Italian",400," Mayur Vihar Phase 2, New Delhi",3.9,258,4.0,2317,https://www.zomato.com/ncr/moustache-coffee-mayur-vihar-phase-2-new-delhi,"Shop G8, Manish Chamber LSC, Pocket B, Mayur Vihar Phase 2, New Delhi",9.18827E+11,28.61971283,77.30158234,"Moustache Coffee, Choco Caramel, Cheesy Fries, Shakes, Sandwich, Burgers",Low(<600)
Veer Ji Naan Wale,North Indian,200," Paschim Vihar, New Delhi",3.9,247,3.9,10700,https://www.zomato.com/ncr/veer-ji-naan-wale-paschim-vihar-new-delhi,"A-2, Shop-18, Paschim Vihar, New Delhi",9.19556E+11,28.66898197,77.102031,"Good Portions, Inexpensive, Mouth Watering Food, Nice Food, Awesome Food, Great Taste",Low(<600)
Pinch of Punjab,"North Indian, Rolls",300," Rohini, New Delhi",3.9,307,3.7,9571,https://www.zomato.com/ncr/pinch-of-punjab-rohini-new-delhi,"Flat 125, Pocket 7, Sector 2, Rohini, New Delhi",9.19953E+11,28.70043879,77.10188515,"Amritsari Thali, Afghani Chaap, Paneer Lababdar, Naan, Paneer Tikka, Dal Makhni",Low(<600)
Bunny's Bite N Sip,"North Indian, Chinese, Fast Food, Mughlai",500," Najafgarh, New Delhi",3.9,378,3.8,5207,https://www.zomato.com/ncr/bunnys-bite-n-sip-najafgarh-new-delhi,"1631, Opposite Canara Bank, Najafgarh, New Delhi",9.18751E+11,28.61015788,76.98168665,"Pocket Friendly, Good Crowd, Good Taste, Tasty, Great Service, Price",Low(<600)
Wicked Waffles,"Desserts, Fast Food",300," Vikas Marg, New Delhi",3.9,202,4.1,1907,https://www.zomato.com/ncr/wicked-waffles-vikas-marg-new-delhi,"G-85, Preet Vihar Main Road, Vikas Marg, New Delhi",9.19712E+11,28.64229176,77.29694344,"Cute Little Place, Prompt Service, Cafe, Nice Place, Presentation, Good Place",Low(<600)
Bubble Waffle,"Fast Food, Desserts",550," Karkardooma, New Delhi",3.9,327,4.0,4753,https://www.zomato.com/ncr/bubble-waffle-2-karkardooma-new-delhi,"G-2, Rishabh Vihar, DDA Market, Karkardooma, New Delhi",9.19316E+11,28.65348142,77.30256602,"Milky Way, Kitkat Waffle, Choco Truffle, Churros, Peri Fries, Maggi",Low(<600)
Telegram,"North Indian, Fast Food, Chinese, Mughlai",800," Vijay Nagar, New Delhi",3.9,771,3.8,2033,https://www.zomato.com/ncr/telegram-vijay-nagar-new-delhi,"F 21/B, Opposite NDPL Office, Vijay Nagar, New Delhi",9.11147E+11,28.69382667,77.20441528,"Mozzarella Cheese Sticks, Dahi Ke Sholey, Kitkat Shake, Spaghetti, Virgin Mojito, Mocktail",Medium(600-100)
Joy Luck Moon,Chinese,1800," Select Citywalk Mall, Saket, New Delhi",3.9,684,3.9,113,https://www.zomato.com/ncr/joy-luck-moon-saket-new-delhi,"S-10, 2nd Floor, Select Citywalk Mall, Saket, New Delhi",9.19873E+11,28.52854007,77.21937496,"Crispy Noodle, Kung Pao Chicken, Crispy Chicken, Sweet Corn Soup, Dimsums, Prawns",High(>1000)
Relax Restaurant,"North Indian, Mughlai, Chinese, Kebab, Fast Food",600," Lajpat Nagar 1, New Delhi",3.9,308,4.2,6289,https://www.zomato.com/ncr/relax-restaurant-lajpat-nagar-1-new-delhi,"E-86, Lajpat Nagar 1, New Delhi",9.11142E+11,28.57322872,77.24144988,"Dahi Kebab, Tawa Chicken, Malai Tikka, Butter Chicken, Dal Makhani, Paneer Tikka",Low(<600)
Bamboo Hut,"Naga, Tibetan",700," Safdarjung, New Delhi",3.9,197,4.1,2961,https://www.zomato.com/ncr/bamboo-hut-safdarjung-new-delhi,"298, Humayunpur, B6 Market, Safdarjung Enclave, Opposite Deer Park, Safdarjung, New Delhi",9.17043E+11,28.55950537,77.19583388,"Portion, Nice Place, Prices, Quantity, Ambience, Service",Medium(600-100)
Golden Bake & Cakes,"Bakery, Fast Food, Desserts",350," Sector 15, Dwarka, New Delhi",3.9,274,3.7,3732,https://www.zomato.com/ncr/golden-bake-cakes-sector-15-dwarka-new-delhi,"67, Sewak Park, Dwarka Mor, Near Metro Pillar 778, Sector 15, Dwarka, New Delhi",9.1801E+11,28.61896382,77.03319948,"Choco Vanilla Cake, Chocolate Truffle Pastry, Paneer Tikka Pizza, Cookies, Deserts, Chocolate",Low(<600)
DW Cafe,"Cafe, North Indian, Fast Food",400," Rajinder Nagar, New Delhi",3.9,82,3.6,80,https://www.zomato.com/ncr/dw-cafe-rajinder-nagar-new-delhi,"J-424, Ground floor, New Rajinder Nagar, New Delhi",9.19718E+11,28.637955,77.18293,"Affordable, Weekend Brunch, Interior, Student Crowd, Good Music, Young Crowd",Low(<600)
Dawat Xpress,"North Indian, Mughlai, Rolls",450," Kalkaji, New Delhi",3.9,312,4.2,1899,https://www.zomato.com/ncr/dawat-xpress-kalkaji-new-delhi,"Shop 2, Krishna Market, Opposite Desh Bandhu College, Kalkaji, New Delhi",9.11126E+11,28.54163186,77.25543458,"Lemon Chicken, Rajma Rice, Shawarma, Tandoori Chicken, Dal, Rolls",Low(<600)
Aman-Deep Pure Veg,"North Indian, Chinese",400," Shalimar Bagh, New Delhi",3.9,281,4.0,2158,https://www.zomato.com/ncr/aman-deep-pure-veg-shalimar-bagh-new-delhi,"Shop G 3, BN Block Market, Shalimar Bagh, New Delhi",9.11127E+11,28.70628885,77.16250543,"Panneer Butter Masala, Masala Chaap, Shahi Paneer, Dal, Naan",Low(<600)
All Biryani King,"Mughlai, North Indian",400," Uttam Nagar, New Delhi",3.9,223,3.5,1042,https://www.zomato.com/ncr/all-biryani-king-uttam-nagar-new-delhi,"D-443, 1st Floor, Gali 16, Mahavir Enclave Part-3, Uttam Nagar, New Delhi",9.19838E+11,28.60310059,77.06876054,"Muradabadi Chicken Biryani, Cheesecake, Dal Makhani, Naan, Chicken",Low(<600)
Grills & Platters By Pind Balluchi,"North Indian, Mughlai, Kebab",2000," Greater Kailash 1 (GK1), New Delhi",3.9,282,4.1,171,https://www.zomato.com/ncr/grills-platters-by-pind-balluchi-greater-kailash-gk-1-new-delhi,"A-3, First Floor, Pamposh Enclave, Main Ring Road, Greater Kailash 1 (GK 1), New Delhi",9.19819E+11,28.54496117,77.24704765,"Pricing is Reasonable, Parking Space, Chair, Comfortable Seating Area, Booking, Servings",High(>1000)
Chilli Dragon,"Chinese, Tibetan, Thai, Seafood",700," Malviya Nagar, New Delhi",3.9,252,4.1,4685,https://www.zomato.com/ncr/chilli-dragon-malviya-nagar-new-delhi,"C-2, Ground Floor, Panchsheel Vihar, Malviya Nagar, New Delhi",9.1113E+11,28.534271,77.2187034,"Fried Rice Chicken, Chicken Momo, Noodle, Spring Roll, Dimsums, Chilli Potato",Medium(600-100)
Bablu Chic-Inn,"Mughlai, North Indian, Chinese, Fast Food",500," Ashok Vihar Phase 3, New Delhi",3.9,183,4.1,545,https://www.zomato.com/ncr/bablu-chic-inn-ashok-vihar-phase-3-new-delhi,"Shop 9, Pocket B, DDA Market, Ashok Vihar Phase 3, New Delhi",9.2E+11,28.69247261,77.17800424,"Great Recommendations, Tamper Proof Packaging, Prices, Good Food, Menu, Service",Low(<600)
Krips Restaurant,"North Indian, Chinese, Mughlai",900," Basant Lok Market, Vasant Vihar, New Delhi",3.9,316,3.9,2977,https://www.zomato.com/ncr/krips-restaurant-vasant-vihar-new-delhi,"59, Community Centre, Basant Lok Market, Vasant Vihar, New Delhi",9.11141E+11,28.55731029,77.16394275,"Excellent Food, Good Ambience, Courteous Staff, Awesome Food, Great Food, Ambiance",Medium(600-100)
Cafe 147,"Cafe, North Indian, Chinese, Kashmiri, Rolls, Pizza, Beverages",800," Sainik Farms, New Delhi",3.9,120,3.8,196,https://www.zomato.com/ncr/cafe-147-sainik-farms-new-delhi,"Shop A1/7, Ground Floor, Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",9.19812E+11,28.5103384,77.20205594,"Pool, Live Music, Cafe, Environment, Good Place, Staff",Medium(600-100)
